customer_id,age,city,employment_type,monthly_income_inr,credit_score,tenure_months,loan_purpose,loan_amount_inr,existing_loans,dti_ratio,is_default
CR200300,28,Mumbai,Salaried,44667.12,570,84,Home Renovation,160531.2,0,0.083,0
CR200301,24,Pune,Salaried,38760.13,547,84,Personal,141419.8,1,0.13,1
CR200302,42,Pune,Business Owner,277687.42,721,48,Home Renovation,835899.35,3,0.165,0
CR200303,36,Kolkata,Salaried,85098.85,631,24,Home Renovation,898199.43,0,0.456,0
CR200304,24,Bangalore,Salaried,58039.46,571,84,Debt Consolidation,291618.75,2,0.189,0
CR200305,31,Pune,Salaried,57744.13,475,24,Business Expansion,366148.48,1,0.355,0
CR200306,21,Delhi,Salaried,79699.46,581,84,Personal,337793.03,0,0.033,0
CR200307,40,Mumbai,Salaried,108845.86,619,12,Personal,534388.55,1,0.445,0
CR200308,45,Kolkata,Salaried,110111.83,596,48,Vehicle,1102367.61,0,0.244,0
CR200309,45,Delhi,Self-Employed,60369.92,644,84,Personal,664735.68,0,0.164,0
CR200310,39,Pune,Salaried,31974.03,540,60,Personal,177236.66,1,0.144,0
CR200311,35,Chennai,Business Owner,22715.91,564,48,Business Expansion,284277.43,0,0.233,0
CR200312,28,Bangalore,Self-Employed,109351.17,603,84,Home Renovation,1288688.79,0,0.112,0
CR200313,36,Ahmedabad,Self-Employed,75182.49,512,24,Home Renovation,573135.43,0,0.352,0
CR200314,29,Delhi,Salaried,26773.8,543,36,Personal,107161.89,0,0.065,0
CR200315,22,Delhi,Salaried,15000.0,579,36,Personal,76305.66,0,0.183,0
CR200316,25,Mumbai,Salaried,37228.4,629,36,Education,196096.21,2,0.223,0
CR200317,21,Kolkata,Salaried,83641.07,576,84,Vehicle,667449.3,0,0.102,0
CR200318,37,Bangalore,Salaried,48496.81,605,12,Home Renovation,178796.08,0,0.276,0
CR200319,35,Kolkata,Freelancer,90009.87,654,84,Business Expansion,371762.49,0,0.034,0
CR200320,30,Mumbai,Salaried,63047.28,615,36,Business Expansion,349635.86,1,0.235,1
CR200321,33,Delhi,Self-Employed,50109.26,591,60,Personal,205261.4,1,0.145,0
CR200322,33,Mumbai,Salaried,111636.72,615,48,Home Renovation,592271.66,1,0.122,0
CR200323,30,Pune,Business Owner,57771.25,584,24,Vehicle,639224.95,1,0.559,0
CR200324,33,Delhi,Salaried,33966.91,630,36,Personal,124571.83,0,0.067,0
CR200325,36,Delhi,Salaried,70795.09,590,24,Personal,430130.87,2,0.313,0
CR200326,46,Delhi,Salaried,36666.04,568,60,Home Renovation,179693.68,3,0.184,0
CR200327,34,Delhi,Salaried,79829.64,603,48,Personal,989213.1,0,0.285,0
CR200328,39,Hyderabad,Business Owner,63985.53,698,36,Vehicle,449799.85,2,0.268,0
CR200329,51,Delhi,Business Owner,99267.58,580,84,Debt Consolidation,1253954.39,2,0.247,0
CR200330,39,Pune,Business Owner,120100.42,623,36,Personal,801361.01,2,0.317,0
CR200331,26,Delhi,Salaried,26639.0,628,24,Personal,356402.72,2,0.631,1
CR200332,35,Hyderabad,Business Owner,18683.67,504,36,Vehicle,65027.86,0,0.122,0
CR200333,42,Bangalore,Self-Employed,212711.82,606,24,Business Expansion,2447917.47,1,0.52,0
CR200334,59,Mumbai,Salaried,159309.66,680,24,Business Expansion,1311657.15,1,0.371,0
CR200335,39,Pune,Self-Employed,67213.5,596,48,Debt Consolidation,431147.23,0,0.154,0
CR200336,30,Pune,Salaried,35586.23,521,24,Home Renovation,326628.52,0,0.416,0
CR200337,36,Bangalore,Salaried,27426.38,527,36,Vehicle,368367.09,1,0.409,0
CR200338,29,Kolkata,Salaried,23558.29,591,12,Vehicle,291098.44,0,0.85,0
CR200339,23,Delhi,Salaried,69388.91,510,48,Vehicle,352060.29,2,0.214,1
CR200340,47,Mumbai,Salaried,105086.26,657,60,Personal,592582.72,1,0.186,0
CR200341,44,Bangalore,Freelancer,49987.91,559,48,Personal,286788.6,0,0.091,0
CR200342,39,Chennai,Salaried,106458.18,672,84,Home Renovation,1215211.27,0,0.142,0
CR200343,50,Ahmedabad,Salaried,68609.41,621,48,Medical,820413.97,0,0.256,0
CR200344,47,Chennai,Business Owner,83597.47,631,36,Personal,752196.65,0,0.267,1
CR200345,40,Ahmedabad,Salaried,101756.61,619,36,Education,332410.68,0,0.106,0
CR200346,47,Pune,Business Owner,80445.36,637,36,Debt Consolidation,1106768.96,0,0.342,0
CR200347,46,Ahmedabad,Salaried,23503.95,563,48,Personal,273370.31,1,0.276,0
CR200348,40,Bangalore,Self-Employed,114993.7,587,36,Home Renovation,389812.07,0,0.143,0
CR200349,33,Hyderabad,Salaried,75758.56,629,36,Home Renovation,989748.63,1,0.387,0
CR200350,30,Pune,Business Owner,114651.69,529,48,Education,1582759.98,1,0.302,0
CR200351,29,Hyderabad,Business Owner,47879.16,606,24,Vehicle,338347.69,0,0.267,0
CR200352,45,Hyderabad,Salaried,59525.5,572,36,Home Renovation,792252.58,1,0.399,0
CR200353,46,Ahmedabad,Business Owner,139093.38,609,60,Business Expansion,1218653.73,0,0.176,0
CR200354,34,Delhi,Freelancer,32864.02,631,36,Personal,172456.22,2,0.228,0
CR200355,41,Pune,Self-Employed,144033.98,670,60,Personal,1438606.47,0,0.142,0
CR200356,41,Delhi,Self-Employed,78821.43,608,12,Vehicle,309633.31,1,0.425,0
CR200357,29,Delhi,Salaried,54243.87,563,24,Personal,468296.25,2,0.434,0
CR200358,36,Chennai,Salaried,69913.68,641,24,Debt Consolidation,493783.14,1,0.349,0
CR200359,37,Hyderabad,Self-Employed,35325.71,574,24,Debt Consolidation,208546.96,0,0.212,0
CR200360,36,Bangalore,Salaried,111988.57,547,36,Vehicle,1283442.68,0,0.355,0
CR200361,52,Pune,Salaried,59420.6,607,12,Education,241357.72,0,0.302,0
CR200362,42,Kolkata,Salaried,96220.5,586,48,Medical,699535.46,1,0.22,0
CR200363,34,Bangalore,Self-Employed,34901.56,586,84,Personal,343666.55,2,0.241,0
CR200364,38,Chennai,Self-Employed,51896.79,612,48,Personal,451907.23,0,0.173,1
CR200365,35,Ahmedabad,Self-Employed,148355.05,556,24,Personal,885465.13,2,0.367,0
CR200366,36,Mumbai,Business Owner,140023.68,629,36,Personal,1470963.97,0,0.256,0
CR200367,21,Ahmedabad,Salaried,16287.76,588,48,Business Expansion,122171.43,0,0.201,0
CR200368,31,Delhi,Business Owner,74909.16,557,48,Vehicle,316544.27,0,0.135,0
CR200369,21,Bangalore,Self-Employed,202929.11,627,12,Vehicle,649066.03,0,0.294,0
CR200370,51,Bangalore,Business Owner,188412.39,631,36,Business Expansion,637553.84,1,0.123,0
CR200371,41,Bangalore,Self-Employed,107170.94,663,84,Home Renovation,1144830.75,0,0.104,0
CR200372,30,Bangalore,Freelancer,25178.76,481,36,Business Expansion,90463.32,3,0.201,0
CR200373,34,Hyderabad,Salaried,64201.8,648,60,Personal,655569.42,0,0.123,0
CR200374,37,Chennai,Salaried,22231.37,543,24,Business Expansion,208894.15,0,0.413,0
CR200375,25,Bangalore,Freelancer,15000.0,535,24,Education,182713.62,0,0.51,1
CR200376,32,Ahmedabad,Salaried,104339.67,653,12,Education,461049.56,0,0.337,0
CR200377,25,Chennai,Salaried,36884.14,528,84,Personal,182584.68,1,0.136,0
CR200378,25,Mumbai,Salaried,44483.89,525,48,Personal,190838.57,2,0.194,0
CR200379,21,Kolkata,Salaried,33108.0,571,24,Business Expansion,178799.78,0,0.248,0
CR200380,35,Kolkata,Self-Employed,27272.03,519,60,Medical,181906.27,0,0.101,0
CR200381,52,Hyderabad,Business Owner,99278.57,702,24,Debt Consolidation,737053.2,2,0.36,0
CR200382,38,Bangalore,Salaried,69734.42,561,48,Home Renovation,481767.82,0,0.116,0
CR200383,31,Pune,Business Owner,47762.52,634,60,Business Expansion,184100.23,0,0.04,0
CR200384,30,Ahmedabad,Self-Employed,44633.27,520,36,Home Renovation,485848.11,3,0.447,0
CR200385,31,Hyderabad,Salaried,22199.84,581,24,Personal,294967.74,0,0.545,0
CR200386,33,Pune,Business Owner,26979.71,492,24,Vehicle,104348.49,0,0.154,0
CR200387,38,Mumbai,Salaried,53591.53,508,48,Home Renovation,719550.94,3,0.459,0
CR200388,58,Delhi,Salaried,49294.45,622,12,Business Expansion,487561.1,2,0.85,0
CR200389,43,Kolkata,Freelancer,84387.57,561,36,Medical,274376.21,0,0.082,0
CR200390,38,Kolkata,Business Owner,69728.29,630,24,Personal,398999.02,0,0.263,0
CR200391,30,Kolkata,Salaried,34831.71,592,24,Home Renovation,341573.46,0,0.442,1
CR200392,39,Delhi,Salaried,106410.08,600,24,Business Expansion,813265.62,1,0.398,0
CR200393,49,Delhi,Business Owner,93991.1,647,84,Home Renovation,1027824.04,2,0.205,0
CR200394,21,Kolkata,Self-Employed,84205.88,463,48,Business Expansion,646755.67,0,0.199,1
CR200395,35,Hyderabad,Salaried,62842.82,696,36,Vehicle,447737.36,2,0.267,0
CR200396,30,Chennai,Salaried,98545.0,552,36,Business Expansion,1370199.07,2,0.445,1
CR200397,27,Hyderabad,Salaried,53382.24,551,24,Business Expansion,430044.52,0,0.379,0
CR200398,32,Chennai,Business Owner,27044.63,572,36,Personal,291152.69,1,0.326,0
CR200399,37,Mumbai,Salaried,46143.07,545,48,Vehicle,540100.84,1,0.314,0
CR200400,28,Delhi,Self-Employed,48150.92,549,48,Vehicle,592566.06,0,0.248,0
CR200401,26,Chennai,Salaried,36209.45,609,36,Business Expansion,367999.63,0,0.279,0
CR200402,37,Chennai,Business Owner,90514.03,583,24,Debt Consolidation,699382.83,0,0.325,0
CR200403,33,Kolkata,Salaried,64296.29,568,24,Vehicle,618204.51,1,0.487,0
CR200404,22,Chennai,Salaried,32199.16,451,36,Personal,123935.08,0,0.122,0
CR200405,36,Delhi,Self-Employed,56507.67,550,36,Home Renovation,470102.14,0,0.228,0
CR200406,24,Kolkata,Self-Employed,39514.87,499,36,Vehicle,202010.01,0,0.166,0
CR200407,25,Kolkata,Self-Employed,50033.3,509,24,Business Expansion,697065.55,0,0.542,0
CR200408,21,Chennai,Freelancer,69638.64,584,24,Home Renovation,658886.2,2,0.445,1
CR200409,33,Bangalore,Salaried,114809.57,565,12,Home Renovation,464319.49,0,0.362,0
CR200410,47,Delhi,Salaried,111295.69,653,12,Personal,1445726.78,0,0.85,0
CR200411,36,Ahmedabad,Salaried,38798.93,614,36,Debt Consolidation,117233.38,2,0.137,0
CR200412,24,Kolkata,Salaried,59405.08,587,24,Personal,286055.15,1,0.255,0
CR200413,55,Pune,Salaried,90083.56,562,36,Business Expansion,584553.37,0,0.22,0
CR200414,22,Delhi,Salaried,113742.37,630,36,Education,639493.18,0,0.124,0
CR200415,22,Chennai,Freelancer,31936.1,496,36,Personal,290121.06,0,0.243,1
CR200416,34,Hyderabad,Freelancer,38009.27,576,84,Vehicle,280343.16,2,0.203,1
CR200417,37,Bangalore,Salaried,66074.35,638,36,Personal,388752.88,0,0.132,0
CR200418,30,Kolkata,Business Owner,52431.93,556,36,Vehicle,496982.36,0,0.284,0
CR200419,32,Delhi,Salaried,15000.0,482,12,Personal,181540.94,1,0.85,0
CR200420,21,Delhi,Salaried,61394.74,593,24,Personal,244370.55,1,0.186,0
CR200421,30,Delhi,Self-Employed,54277.28,580,60,Vehicle,616508.27,0,0.221,0
CR200422,36,Chennai,Salaried,45604.46,610,60,Debt Consolidation,414895.67,1,0.171,0
CR200423,40,Ahmedabad,Salaried,28096.18,542,60,Education,108180.76,2,0.164,0
CR200424,29,Pune,Self-Employed,34350.32,504,24,Medical,326916.22,0,0.371,0
CR200425,32,Hyderabad,Salaried,62587.88,591,36,Education,828359.27,1,0.431,0
CR200426,35,Pune,Salaried,33521.31,598,48,Personal,267606.53,2,0.225,0
CR200427,21,Pune,Salaried,38431.0,543,48,Personal,332853.07,1,0.211,0
CR200428,41,Pune,Self-Employed,81810.88,564,60,Business Expansion,461297.49,0,0.089,0
CR200429,26,Ahmedabad,Business Owner,89444.58,581,48,Personal,1157389.09,2,0.333,1
CR200430,41,Bangalore,Freelancer,70302.69,604,24,Vehicle,474045.72,0,0.303,0
CR200431,52,Mumbai,Salaried,183235.22,631,60,Education,1868404.53,1,0.267,1
CR200432,32,Delhi,Salaried,86050.9,579,12,Debt Consolidation,802129.67,1,0.846,0
CR200433,29,Hyderabad,Salaried,15000.0,585,36,Business Expansion,81123.69,2,0.205,1
CR200434,41,Kolkata,Salaried,31084.55,630,24,Home Renovation,280419.14,0,0.365,1
CR200435,22,Mumbai,Self-Employed,25174.68,687,48,Business Expansion,247774.48,0,0.197,0
CR200436,36,Pune,Salaried,124942.03,563,24,Business Expansion,1417308.64,0,0.449,1
CR200437,35,Mumbai,Salaried,71959.13,577,60,Vehicle,602954.38,0,0.126,0
CR200438,25,Delhi,Salaried,95855.59,573,36,Personal,1302586.41,0,0.33,0
CR200439,32,Ahmedabad,Salaried,44742.54,558,48,Business Expansion,229616.38,0,0.063,0
CR200440,31,Hyderabad,Salaried,25429.23,462,36,Home Renovation,251629.37,0,0.285,0
CR200441,47,Delhi,Business Owner,177962.29,556,24,Home Renovation,1940178.31,2,0.528,0
CR200442,35,Bangalore,Business Owner,94095.82,573,12,Business Expansion,1190943.65,0,0.85,0
CR200443,30,Ahmedabad,Salaried,54717.29,541,48,Personal,373906.41,2,0.232,0
CR200444,25,Bangalore,Self-Employed,63539.45,589,36,Business Expansion,385564.53,0,0.178,0
CR200445,41,Bangalore,Salaried,64653.17,617,60,Debt Consolidation,312454.46,0,0.119,0
CR200446,47,Chennai,Business Owner,88955.66,601,12,Personal,916794.1,1,0.85,1
CR200447,37,Pune,Salaried,51514.46,583,24,Personal,646674.94,1,0.529,0
CR200448,24,Delhi,Business Owner,119247.53,547,60,Personal,1128209.84,1,0.214,0
CR200449,52,Ahmedabad,Freelancer,36170.24,601,48,Debt Consolidation,330887.17,2,0.242,0
CR200450,21,Hyderabad,Self-Employed,26893.14,575,12,Home Renovation,209362.71,0,0.628,0
CR200451,33,Kolkata,Salaried,47473.23,498,12,Debt Consolidation,245911.26,2,0.549,0
CR200452,26,Mumbai,Salaried,18005.46,586,36,Personal,139445.12,0,0.19,0
CR200453,28,Hyderabad,Salaried,31992.48,578,48,Business Expansion,233864.45,1,0.219,1
CR200454,26,Pune,Salaried,24067.75,563,36,Personal,296073.89,0,0.329,0
CR200455,33,Kolkata,Salaried,87490.06,685,24,Business Expansion,334355.74,0,0.179,0
CR200456,46,Pune,Self-Employed,55032.52,557,60,Personal,402101.15,0,0.135,0
CR200457,34,Mumbai,Salaried,83388.19,606,12,Personal,379014.92,0,0.347,0
CR200458,26,Bangalore,Salaried,37028.31,482,24,Medical,461916.57,2,0.624,1
CR200459,41,Bangalore,Business Owner,73401.02,681,60,Personal,593461.61,1,0.195,0
CR200460,45,Delhi,Salaried,60982.46,550,24,Business Expansion,527976.48,0,0.322,1
CR200461,31,Bangalore,Salaried,154816.28,626,36,Education,1072990.88,4,0.416,0
CR200462,33,Ahmedabad,Salaried,86104.51,595,12,Personal,1091474.08,0,0.85,0
CR200463,54,Delhi,Self-Employed,194063.36,670,36,Education,835816.92,0,0.101,0
CR200464,35,Bangalore,Business Owner,65868.72,588,36,Debt Consolidation,228945.19,1,0.118,0
CR200465,38,Chennai,Freelancer,45071.62,609,48,Home Renovation,570751.2,0,0.232,0
CR200466,34,Delhi,Salaried,43916.25,566,48,Home Renovation,208458.35,0,0.104,0
CR200467,32,Bangalore,Salaried,55771.26,631,36,Personal,612627.63,1,0.384,0
CR200468,31,Kolkata,Freelancer,21328.08,587,60,Business Expansion,208987.18,1,0.262,0
CR200469,45,Ahmedabad,Freelancer,104199.17,632,36,Home Renovation,491185.86,0,0.177,0
CR200470,42,Pune,Self-Employed,38775.57,482,24,Vehicle,138488.98,0,0.187,0
CR200471,32,Ahmedabad,Salaried,62027.73,579,48,Personal,579780.56,1,0.283,0
CR200472,29,Delhi,Self-Employed,21547.27,592,84,Personal,291267.74,0,0.173,1
CR200473,31,Mumbai,Salaried,57858.79,559,24,Debt Consolidation,348943.23,0,0.215,0
CR200474,40,Chennai,Salaried,35709.52,589,48,Vehicle,439299.99,0,0.277,0
CR200475,26,Kolkata,Salaried,44409.83,524,24,Personal,448215.29,0,0.383,0
CR200476,29,Pune,Salaried,41239.88,572,24,Home Renovation,177688.46,2,0.295,0
CR200477,30,Hyderabad,Salaried,31047.63,625,48,Home Renovation,391601.31,0,0.243,0
CR200478,26,Kolkata,Salaried,33654.79,571,12,Debt Consolidation,384542.24,0,0.85,0
CR200479,40,Kolkata,Self-Employed,77623.37,616,24,Vehicle,689454.94,0,0.372,0
CR200480,35,Chennai,Salaried,24752.26,549,12,Personal,229562.85,0,0.779,0
CR200481,38,Mumbai,Salaried,97040.29,656,36,Personal,775771.58,1,0.228,0
CR200482,47,Bangalore,Self-Employed,31586.16,666,36,Medical,190445.26,1,0.214,0
CR200483,32,Hyderabad,Salaried,94386.92,661,36,Personal,1176914.54,1,0.392,0
CR200484,23,Mumbai,Business Owner,17889.14,605,48,Business Expansion,99494.12,1,0.213,0
CR200485,51,Delhi,Business Owner,179126.12,649,36,Vehicle,817097.39,2,0.268,0
CR200486,22,Kolkata,Salaried,74001.73,634,12,Education,888716.06,0,0.85,0
CR200487,34,Kolkata,Business Owner,20055.56,561,24,Vehicle,181937.7,2,0.457,1
CR200488,34,Delhi,Salaried,68182.9,597,36,Debt Consolidation,605740.85,0,0.295,0
CR200489,39,Pune,Freelancer,96327.75,642,36,Debt Consolidation,1192127.44,2,0.397,0
CR200490,39,Pune,Salaried,191156.3,569,60,Personal,1950005.8,0,0.162,0
CR200491,39,Ahmedabad,Business Owner,121950.51,612,36,Education,1406156.36,0,0.324,0
CR200492,40,Hyderabad,Salaried,65222.38,535,48,Vehicle,846340.64,2,0.357,0
CR200493,41,Pune,Salaried,44858.85,562,48,Business Expansion,398668.89,3,0.373,0
CR200494,25,Hyderabad,Salaried,59900.19,601,24,Personal,197716.06,1,0.18,1
CR200495,33,Bangalore,Salaried,87961.96,625,24,Personal,588219.4,0,0.256,0
CR200496,24,Hyderabad,Salaried,27976.04,517,84,Personal,272252.94,1,0.175,1
CR200497,37,Hyderabad,Business Owner,75765.15,668,60,Education,994658.1,1,0.292,0
CR200498,37,Delhi,Salaried,60452.93,663,24,Home Renovation,381771.17,1,0.27,0
CR200499,27,Chennai,Self-Employed,15461.54,568,24,Business Expansion,205115.6,1,0.566,0
CR200500,29,Mumbai,Self-Employed,72746.69,509,12,Vehicle,239896.11,0,0.241,0
CR200501,29,Mumbai,Self-Employed,35050.64,573,24,Business Expansion,209631.55,2,0.33,0
CR200502,44,Bangalore,Self-Employed,88303.01,665,24,Personal,776538.76,1,0.448,0
CR200503,30,Mumbai,Salaried,101661.43,552,12,Vehicle,1322549.2,1,0.85,0
CR200504,41,Pune,Business Owner,106753.69,562,36,Business Expansion,1043827.35,0,0.252,1
CR200505,36,Pune,Salaried,95173.33,573,84,Debt Consolidation,1255826.31,0,0.113,0
CR200506,43,Hyderabad,Salaried,74379.43,619,12,Personal,571311.16,0,0.606,0
CR200507,21,Ahmedabad,Salaried,15000.0,487,12,Medical,76614.79,0,0.472,1
CR200508,30,Kolkata,Salaried,52842.88,650,48,Vehicle,163775.2,2,0.127,0
CR200509,26,Kolkata,Salaried,59728.89,577,84,Debt Consolidation,602818.49,0,0.112,0
CR200510,27,Chennai,Business Owner,76180.55,612,24,Vehicle,570472.73,1,0.334,0
CR200511,36,Pune,Salaried,39043.74,612,12,Debt Consolidation,325226.14,2,0.808,1
CR200512,21,Chennai,Business Owner,41869.13,585,48,Personal,356913.37,0,0.154,0
CR200513,37,Kolkata,Freelancer,57593.48,637,24,Personal,349716.11,0,0.253,0
CR200514,29,Mumbai,Salaried,65387.98,535,48,Home Renovation,614183.68,2,0.262,0
CR200515,23,Ahmedabad,Salaried,65982.87,581,36,Debt Consolidation,746094.78,0,0.363,0
CR200516,32,Bangalore,Self-Employed,61199.33,620,84,Medical,608464.7,0,0.096,0
CR200517,22,Ahmedabad,Salaried,43198.41,535,12,Personal,260988.76,0,0.487,1
CR200518,48,Chennai,Self-Employed,32645.44,613,36,Vehicle,288541.05,1,0.328,0
CR200519,45,Hyderabad,Salaried,100599.04,559,48,Personal,689798.21,0,0.094,0
CR200520,36,Hyderabad,Salaried,49104.13,511,60,Education,237403.93,2,0.138,0
CR200521,44,Delhi,Salaried,66868.07,567,24,Education,230269.11,1,0.225,0
CR200522,34,Delhi,Salaried,49917.76,602,24,Personal,683649.18,1,0.623,1
CR200523,34,Chennai,Salaried,62529.39,619,24,Debt Consolidation,355604.62,0,0.191,0
CR200524,36,Ahmedabad,Salaried,36280.12,604,36,Business Expansion,441776.11,1,0.388,0
CR200525,38,Chennai,Salaried,63999.11,532,12,Debt Consolidation,762758.78,2,0.85,1
CR200526,39,Pune,Salaried,88582.43,548,24,Personal,1098066.22,0,0.548,0
CR200527,53,Bangalore,Salaried,51778.1,568,24,Home Renovation,678543.33,1,0.549,1
CR200528,21,Bangalore,Salaried,34521.23,606,36,Education,306335.96,1,0.33,0
CR200529,21,Delhi,Business Owner,111841.19,622,12,Vehicle,1154247.18,2,0.85,0
CR200530,42,Mumbai,Salaried,53045.97,473,36,Home Renovation,242820.34,0,0.105,0
CR200531,40,Kolkata,Business Owner,151176.67,596,60,Education,1688946.5,1,0.232,1
CR200532,23,Delhi,Self-Employed,64470.68,579,12,Vehicle,608744.34,2,0.85,0
CR200533,27,Pune,Salaried,15000.0,606,12,Personal,181102.04,0,0.85,0
CR200534,29,Delhi,Salaried,60901.06,557,24,Education,750259.89,0,0.49,0
CR200535,47,Pune,Freelancer,68058.81,649,36,Home Renovation,913172.08,1,0.464,0
CR200536,21,Kolkata,Freelancer,22276.66,574,24,Business Expansion,149434.98,1,0.319,0
CR200537,32,Pune,Business Owner,90849.95,601,12,Vehicle,868400.38,0,0.76,0
CR200538,39,Chennai,Salaried,106814.08,643,24,Medical,414972.17,0,0.126,0
CR200539,27,Kolkata,Salaried,67534.28,627,36,Education,720492.12,0,0.263,0
CR200540,26,Mumbai,Self-Employed,54621.99,647,36,Home Renovation,677954.98,0,0.296,0
CR200541,36,Kolkata,Salaried,32316.66,578,36,Debt Consolidation,103701.89,2,0.22,0
CR200542,22,Delhi,Freelancer,43430.09,561,24,Debt Consolidation,133545.09,0,0.164,0
CR200543,44,Hyderabad,Self-Employed,116489.68,652,12,Business Expansion,1606082.58,2,0.85,0
CR200544,29,Ahmedabad,Salaried,23819.73,563,48,Vehicle,305599.64,0,0.257,0
CR200545,36,Hyderabad,Salaried,28771.94,642,24,Business Expansion,397909.32,1,0.642,0
CR200546,42,Mumbai,Salaried,109093.43,585,36,Home Renovation,1388296.12,3,0.516,0
CR200547,41,Ahmedabad,Salaried,76041.97,566,60,Debt Consolidation,340713.74,1,0.118,0
CR200548,37,Mumbai,Salaried,53437.49,594,12,Home Renovation,497456.22,1,0.85,0
CR200549,30,Bangalore,Salaried,59526.08,611,24,Medical,406682.75,0,0.291,0
CR200550,28,Hyderabad,Salaried,79351.71,618,12,Personal,502931.23,1,0.607,0
CR200551,46,Ahmedabad,Self-Employed,108646.45,603,12,Debt Consolidation,1007534.83,0,0.754,0
CR200552,40,Chennai,Salaried,64387.09,596,48,Education,775690.3,0,0.287,0
CR200553,21,Kolkata,Freelancer,20489.51,643,36,Business Expansion,138699.65,1,0.225,0
CR200554,25,Mumbai,Salaried,32408.26,613,48,Personal,309909.81,2,0.267,0
CR200555,25,Mumbai,Self-Employed,58030.89,684,36,Home Renovation,678590.35,0,0.363,0
CR200556,34,Pune,Salaried,88930.12,586,12,Medical,1164104.96,0,0.85,1
CR200557,34,Kolkata,Salaried,25223.9,573,12,Business Expansion,276223.02,1,0.85,0
CR200558,39,Hyderabad,Business Owner,43651.5,559,24,Vehicle,367442.82,0,0.351,0
CR200559,39,Kolkata,Self-Employed,38345.04,609,24,Debt Consolidation,382948.83,1,0.429,0
CR200560,46,Bangalore,Self-Employed,181741.97,638,36,Home Renovation,1601260.57,2,0.368,0
CR200561,42,Pune,Self-Employed,92718.44,655,12,Business Expansion,440574.28,0,0.347,0
CR200562,31,Mumbai,Freelancer,21578.76,624,12,Personal,244161.5,0,0.85,0
CR200563,36,Bangalore,Freelancer,77310.75,587,24,Debt Consolidation,764774.7,2,0.556,0
CR200564,25,Pune,Salaried,28262.9,615,60,Personal,125024.2,2,0.141,0
CR200565,42,Hyderabad,Salaried,43345.59,571,60,Vehicle,328681.3,3,0.309,0
CR200566,43,Delhi,Salaried,151702.21,594,36,Personal,1743708.8,2,0.421,1
CR200567,42,Ahmedabad,Salaried,80073.97,652,24,Home Renovation,1074269.14,0,0.585,0
